File Name,WAV Path,Transcription,Sentiment,Named Entities,Keywords,Summary
call_307.mp3,/kaggle/working/call_307.wav," 9-1-1 what's the address of your emergency? Hello? Okay. Hello? Hi, what's your address? Okay, tell me your address. Okay, ma'am. Okay, ma'am? Ma'am? Okay. Is anybody there with you? Okay. Is anybody there with you? Okay, ma'am? Okay. Hello? Hi, what's your address? Okay, ma'am. Tell me your address. Okay. Okay. How old is your son? Okay. Okay, ma'am? Ma'am? Okay. Is anybody there with you? Okay. He's not conscious right now? Okay. Is he breathing at all? Okay. Is anybody there with you? Okay. Is anybody there with you? Okay. Is anybody there with you? Okay. Is anybody there with you? Okay. Is anybody there with you? Okay. I can't tell. How can I tell? Okay. If he's getting any better at all, can you barely hear it or see his chest rise and fall? Do you know what he's choking on? I have no idea. No idea? Okay. Oh my gosh. Please help me. Okay. Okay. Look, I don't want you to slap him on the back, okay? I'm getting an ambulance heading your way. Okay. Okay. Is there anything I can do in the meantime? Yes. Are you by him right now? I'm by him right now. Okay. Okay. Tell me exactly what you see and hear him doing. He's lying here with his other part open. Okay. He's not, he's just like limp. Okay. Okay. Is he face up on the ground? Huh? Are you having, lay him face up on the ground. Face up? Uh huh. And I want you to place two fingers in the center of his chest. Okay. Right between his nipples. Okay. And I want you to place two fingers in the center of his chest. Okay. And I want you to place two fingers right between his nipples. Okay. Right between his nipples. Okay. And push down quickly one inch with only your fingers touching his chest. Okay. He has a little bit of reaction. He does? Okay. Is he?",Positive,"9-1-1 (DATE), two (CARDINAL), two (CARDINAL), two (CARDINAL), one inch (QUANTITY)","i, quickly one inch, you, your way, anybody, exactly what, the meantime, your emergency, reaction, the ground, your address, no idea, him, the back, what, he, the address, only your fingers, me, an ambulance, his other part, your son, two fingers, limp, a little bit, ma'am, his nipples, it, his chest, his chest rise, the center, anything"," 9-1-1 what's the address of your emergency? Hello? Okay. Hello? Hi, what's your address? Okay, tell me your address. Okay, ma'am. Okay, ma'am? Ma'am? Okay. Is anybody there with you? Okay. Is anybody there with you? Okay, ma'am? Okay. Hello? Hi, what's your address? Okay, ma'am. Tell me your addres..."
call_541.mp3,/kaggle/working/call_541.wav," I don't know, there's a lady lying out here on the sidewalk, bleeding. Okay, are you with the lady now? Yes, she's right here. Okay, hold on one second here. Let me write what you're saying, okay? Okay, stay with me. Stay with me. Okay, and so how old is the lady? I don't know, she's my neighbor. She just moved in like two days ago. She looks like she's probably in her early 30s. Okay. Is she awake? Yes, she's awake. Is she breathing? Yes, she's breathing, but it looks like she's going in and out of... Alright, hold on now. Stay with me, babe. Stay with me. Are you okay? Come on, stay with me. What happened? What did she say happened? I don't know, I don't know. Okay, is she completely alert? No, kind of. No? She's looking at me. She's looking at you? Okay. Did you get an ambulance coming? Yeah, we're going to get the ambulance started right now. Hold on for me. Do not hang up, okay? I won't hang up. So we're coming right in front of... Yeah, no, don't hang up. Okay, don't hang up. We're going to help her, okay? Okay. Yeah, no problem. Together we're going to do this. Okay, and I'm going to help you do that. Where's she bleeding from? I don't know, it's on her arms. Okay. Under her arm. I don't know exactly where it's coming from. Okay. Paramedics are on the way, okay? Okay. Hold on one second here. Hang in there, babe. Hang in there. I don't know, I just... It's coming. It's 911. Can you check if her baby's in there? She's got a four and a half year old. She lives right here. Okay, so hold on one second. Yeah, right here. She doesn't need you. Okay, thanks. Is your baby home? That's it. Okay, so okay, what we're going to do is I want you... She said her husband shot everybody. Her husband shot everybody? She said. Okay.",Positive,"one second (TIME), two days ago (DATE), her early 30s (DATE), one second (TIME), 911 (CARDINAL), four and a half year old (DATE), one second (TIME)","i, a lady, the way, you, her arms, we, her baby, yeah, no problem, front, everybody, her arm, she, paramedics, her husband, this, her early 30s, the ambulance, the sidewalk, what, me, an ambulance, her, my neighbor, that, one second, your baby, home,  i, it, breathing, the lady"," I don't know, there's a lady lying out here on the sidewalk, bleeding. Okay, are you with the lady now? Yes, she's right here. Okay, hold on one second here. Let me write what you're saying, okay? Okay, stay with me. Stay with me. Okay, and so how old is the lady? I don't know, she's my neighbor. S..."
call_336.mp3,/kaggle/working/call_336.wav," November 9, 2013, 18, 4806. 911, look, you should have your emergency. I have a... Okay, I'm at Wildcats, even. We've had one of our keepers get attacked. I need an ambulance. Okay, I'm going to get you over to the correct fire dispatch. Just one moment for me, okay? Oh, my God. I understand, sir. I don't dispatch medical for there. I'm transferring. You stay on the line, okay? Please hurry. There, we are hiring. We come with a medical transfer, 313-69, Southwest Heater Road at Wildcat Haven. I'm going to stay on the line and monitor in case any police. Go ahead, sir. Hello? I have a keeper. Wildcat Haven was attacked, I guess. I just got home here, and I think she's dead. But please hurry. How was she attacked? We have Cougar. We rescued her, okay? And... Pardon me? She was attacked by an animal. By a Cougar, I believe. Okay, I'm going back down. I need you guys here. I've got to go back down to her. I've got to go back down to her, okay? She's down in the enclosure. I'm going down to get her. Can you hear me? I'm on a cordless phone. It's going to run out in a minute here, okay? Okay, so is it the cat enclosure? She's in the cat enclosure. I'm going to get her out if I can. I'm going to lose you here, okay? Do you hear me? I can hear you. You guys are on your way, okay? We have a...",Positive,"November 9, 2013 (DATE), 18, 4806 (DATE), 911 (CARDINAL), Wildcats (ORG), one (CARDINAL), 313 (CARDINAL), Wildcat Haven (PERSON), Cougar (PRODUCT), Cougar (PRODUCT), a minute (TIME)","i, the line, wildcat haven, you, an animal, we, your way, a cordless phone, any police, she, your emergency, a minute, the enclosure, our keepers, case,  november, me, a keeper, an ambulance, a medical transfer, wildcats, the correct fire dispatch, her, you guys, the cat enclosure, a cougar, it, a, cougar, southwest heater road"," November 9, 2013, 18, 4806. 911, look, you should have your emergency. I have a... Okay, I'm at Wildcats, even. We've had one of our keepers get attacked. I need an ambulance. Okay, I'm going to get you over to the correct fire dispatch. Just one moment for me, okay? Oh, my God. I understand, sir. ..."
call_694.mp3,/kaggle/working/call_694.wav," Hello, this is the fire with the address of your emergency. I'm there to greet. Okay, is that a single family home or an apartment, ma'am? It's a home. Stay on the line with me, ma'am. Okay. I'm going to get some help on the way to you, but I'm going to stay on the phone with you for a moment, okay? Okay. How old are you? I'm 32. Are you home alone? Yes. Okay, stay on the line with me. Are you clammy, ma'am? Pardon? Are you clammy? No, not really. Okay, stay on the line with me. All righty, I do have help en route to you right now. I don't want you to have anything to eat or drink. Drinking might make you sick or cause problems for the doctor. What we need to do is rest in the most comfortable position and wait for the help to arrive, okay? Do you have any capsules in the house, ma'am? No, we don't. Okay, are you able to get to the door and unlock it? Yes. Okay, I want you to do that before we get off the phone. Let me know when it's unlocked. Yes, I have a gate, but it's not locked. It's just full of believers. I'm letting them know that the gate isn't locked. Let me know when that door is unlocked, okay? Okay. Okay, next one.",Positive,32 (DATE),"i, the line, a moment, the door, the way, you, anything, any capsules, we, problems, believers, a gate, a home, your emergency, this, pardon, drinking, some help, the house, a single family home, an apartment, what, the fire, the address, them, me, that, ma'am, the phone, the help, it, that door, the gate, the most comfortable position, route, the doctor"," Hello, this is the fire with the address of your emergency. I'm there to greet. Okay, is that a single family home or an apartment, ma'am? It's a home. Stay on the line with me, ma'am. Okay. I'm going to get some help on the way to you, but I'm going to stay on the phone with you for a moment, okay..."
call_56.mp3,/kaggle/working/call_56.wav," On it. County 9-1-1. What's the address for your emergency? Um, the address is 1160 Ray Road. We have a baby missing out of her crib. 1160 Ray Road? Yes, ma'am. Okay. Do you know who might have taken her? No, ma'am. My daughter. How old is she? Uh, she's 11 months old. Look, y'all, calm down a minute, please. Calm down a minute. There you go. So sit down. Let me help you out for a minute, please. Okay. And you're at 1160. Hold on. Let me make sure. I don't... They came in at 1680. 1680, yes, ma'am. Is that right? Yes, ma'am. Okay. And your last name? My last name is Irizarry. The baby's last name is Creech. Okay. And what's the mom? Is the mom there? Yes, ma'am. What's her first name? Michelle. And the phone number at the house? What was she last seen wearing? Ma'am, I'm sorry. What was she last seen wearing? What was she last seen wearing? She was wearing little pink pajamas. I said, daddy, stop. She was wearing pink pajamas. I said, daddy... Her bedroom... Okay, calm down. Calm down. It's okay. It's okay. The father just got home from our act just a few hours ago. We went in the bedroom to get the baby. The bedroom window to the baby's room is open. Shh. Okay, we'll find her. Okay. And when was she last seen? Pardon me? When was the last time somebody laid eyes on her? When was the last time you laid eyes on her? Last night around 11. That's right. Just after 11.30 last night when she fed the baby. I'm sorry, I can't let it go. She's laying to someone in Rondo Lake. I know. I know.",Positive,"1160 (DATE), 1160 (DATE), 11 months old (DATE), a minute (TIME), a minute (TIME), a minute (TIME), 1160 (DATE), 1680 (DATE), 1680 (DATE), Irizarry (PERSON), Creech (PERSON), first (ORDINAL), Michelle (PERSON), just a few hours ago (TIME), Shh (PERSON), Last night around 11 (TIME), 11.30 last night (TIME), Rondo Lake (LOC)","i, and the phone number, you, michelle, we, the bedroom window, the baby's room, y', rondo lake, she, they, the mom, the last time, your emergency, the baby's last name, a minute, her first name, little pink pajamas, irizarry, 1160 ray road, the house, what, shh, our act, 11.30 last night, the address, me, somebody, her bedroom, someone, who, her, that, last night, all, pink pajamas, the baby, my last name, eyes, it, creech, her crib, my daughter, the father, and your last name, the bedroom, county, a baby"," On it. County 9-1-1. What's the address for your emergency? Um, the address is 1160 Ray Road. We have a baby missing out of her crib. 1160 Ray Road? Yes, ma'am. Okay. Do you know who might have taken her? No, ma'am. My daughter. How old is she? Uh, she's 11 months old. Look, y'all, calm down a minu..."
call_557.mp3,/kaggle/working/call_557.wav," I'm in the car right now. I'm trying to put my car in the car. I can't tell where I'm at. Where are you? I don't know. I'm in the car right now. I'm in the car right now. I can't tell where I'm at. I can't tell where I'm at. I don't know. I don't know where I am. I don't see anything on this side of the car. I'm in front of a truck. I don't know where I am. I can't tell. I'm in the back of a truck. I'm in my truck. I don't know where I am. I can't tell. Okay, stop screaming because I can't understand you. Okay. I'm in the front of a truck. I'm going to call you in the vehicle. Okay, are you in the trunk of a vehicle? Okay. Where did they pick you up at? I don't know where I'm at. Where did you start out at? I don't know. Did you start out somewhere in Plankton City? I don't know where you're at. I don't know. I'm in the front of a trailer. I'm going to go down the side of the road for your light. Why did they give him this position? Who tried to hurt my right hand. Which is worse for you? What? I'm in the corner and I'm in the corner right now! I'm in the corner right now! I'm in the corner right now!",Positive,Plankton City (GPE),"i, a vehicle, you, front, they, a truck, him, the back, plankton city, what, my right hand, my truck, the road, my car, the vehicle, who, the car, the side, a trailer,  i, your light, the front, this side, the corner, which, this position, the trunk, anything", I'm in the car right now. I'm trying to put my car in the car. I can't tell where I'm at. Where are you? I don't know. I'm in the car right now. I'm in the car right now. I can't tell where I'm at. I can't tell where I'm at. I don't know. I don't know where I am. I don't see anything on this side o...
call_675.mp3,/kaggle/working/call_675.wav," I'm gonna quickly get right there to get you. I need someone here right now. I'm the store manager now. Okay, where is he in the store, sir? In the sporting goods now. He's loading his gun now. Okay, has he made threats of some sort? No, he's got a gun, he's loading it now. Okay, hang on. Do not hang up the phone with me, okay? McClell, you have a call. the phone with me okay? Macomb unit, Farm King calling subject with a 1032 in sporting goods. Macomb unit, Farm King calling subject with a 1032 in sporting goods. Okay sir? Yes. Okay, I put the information out, they should be getting on the way. I want to try and get some critical information from you. Yes. Has he made threats? No. Okay. Did he say why he has nothing at all? You just see him loading the gun? Yes. Okay. And you don't have any idea who it is or? No. Okay, and he's acting like he's going to shoot or what's the situation? I don't know. Okay. And what's your name? My name is Jeff, I'm the store manager. Okay. Jeff, they're on the way to the store. Can you stay on the line with me in case something happens and I need to let them know? Yes. Okay. Where's the man at now or what is he doing? Do you know that? He's in sporting goods loading his gun. Okay. Hold on just a second, I'm going to say something else on the radio here. McDonough County units, if you're available, there's a port of a subject at Farm Team with a 1032 in the sporting goods sector. Everybody out. We have no other information. Everybody out. Where are you at right now, sir? I'm at the store right now. Okay, and you're clearing. Oh my God, he's shooting now. He's shooting everybody. McCombe units, shots fired. County units, shots fired, shots fired. Okay, sir. Okay. We're getting on the way there. He's shooting, hurry.",Positive,"Macomb (PERSON), Farm King (ORG), 1032 (DATE), Macomb (PERSON), Farm King (ORG), 1032 (DATE), Jeff (PERSON), Jeff (PERSON), second (ORDINAL), McDonough County (GPE), Farm Team (ORG), 1032 (DATE), McCombe (PERSON)","i, the line, the way, you, my name, the man, some critical information, we, the situation, the sporting goods sector, the information, farm king, everybody, farm team, the gun, they, the store, county units, sporting goods, shooting, mccombe units, a subject, case, a call, the store manager, any idea, him, what, just a second, he, them, his gun, me, the radio, someone, who, that, shots, macomb unit, threats, the phone, some sort, it, something, a port, nothing, no other information, a gun, jeff, the sporting goods, your name"," I'm gonna quickly get right there to get you. I need someone here right now. I'm the store manager now. Okay, where is he in the store, sir? In the sporting goods now. He's loading his gun now. Okay, has he made threats of some sort? No, he's got a gun, he's loading it now. Okay, hang on. Do not ha..."
call_112.mp3,/kaggle/working/call_112.wav," San Jose emergency, what are you reporting? Hi, I have, um, I need somebody escorted out of my store right away. He's causing problems. Okay, um, Mike, is he fighting with people? Yeah, he's fighting with somebody right now. Okay, is it a physical fight or verbal? Verbal. What is the address we need to come out to? Oh, holy shit! What is the address? He has a gun or a knife. Okay. Stay on the phone, what's the address? Okay, the address is 1330 El Paseo de Saratoga. Now what makes you think he has a gun or a knife? He just pulled it out. Okay, but there's a difference. There's a gun. Okay, stay on the phone. Go, go, go, go, go, go. In the bathroom. Go. Okay, and so this guy? Oh my God, he shot somebody! Oh my God, oh my God, oh my God. Holy shit! Holy shit! Okay. Okay. Sam, are you safe? Yeah, we're in the bathroom. We'll help you in the bathroom. Okay, so this guy, is he white, black, Hispanic or Asian? White. How old does he look? How old? What? How old does he look? 40. 40? Is he tall, short or medium for a man? Medium. Heavy, thin or medium? Heavy, thin or medium. Come on. Is he heavy? Is he heavy? Come on. He's wearing a giant sweater and a shark's hat. A giant sweater and... A giant...what is it? A giant sweater and a giant hat. And a giant hat. Not a shark's but a giant's baseball cap? Yeah. Okay, stay on the phone with me, okay? I want to get a really good description. Listen, I've got units on their way out there right now, okay? They're going to Peet's Coffee at 1330, El Paseo de Saratoga. And let me just update this just a second. You said you saw somebody get shot or you just heard him fire the gun? Okay, so you heard him fire the gun, but you don't know if anybody shot...",Positive,"San Jose (GPE), Mike (PERSON), Verbal (ORG), 1330 (DATE), El Paseo de Saratoga (ORG), Sam (PERSON), Hispanic (NORP), Asian (NORP), 40 (CARDINAL), Peet's Coffee (ORG), 1330 (DATE), El Paseo de Saratoga (ORG), second (ORDINAL)","i, a man, a shark's hat, their way, not a shark, you, a physical fight, oh my god, we, problems, a difference, anybody, oh, holy shit, the gun, my store, they, this, the bathroom, people, a giant sweater, a giant, and a giant hat, him, this guy, what, el paseo de saratoga, he, a giant's baseball cap, the address, me, somebody, units, a really good description, a knife, holy shit, peet's coffee, the phone, so this guy, it, a giant hat, sam, a gun, god"," San Jose emergency, what are you reporting? Hi, I have, um, I need somebody escorted out of my store right away. He's causing problems. Okay, um, Mike, is he fighting with people? Yeah, he's fighting with somebody right now. Okay, is it a physical fight or verbal? Verbal. What is the address we nee..."
call_572.mp3,/kaggle/working/call_572.wav," 911, where's the emergency? Ma'am, somebody just came in and shot my daughter and my husband. They shot them? Please send me to the Air Walk Arizona. And they shot your husband and your daughter? Are they out conscious? Please ma'am, please, she's bleeding out of her mouth. How old is your daughter? She's ten. And where were they shot? In the head. Should I take her out so she's not bleeding? No, no, I want you to leave her where she is. Okay, what I'm gonna do... Are they still there, the people who are there that shot them? They're coming back in. They're coming back in. Do you know who they are? Get the fuck out of here! Get the fuck out of here! Let me out! Let me fucking out! Hello? Are you still there? Are you okay? Ma'am, I don't know, I'm scared. I'm scared. How many people were there? I don't know ma'am, I was asleep and I can't even move. I've been shot myself. Okay, where were you shot?",Positive,"911 (CARDINAL), Arizona (GPE), ten (CARDINAL)","i, you, your daughter, she, they, your husband, what, them, the fuck, my husband, me, somebody, her, who, that, the air walk arizona, ma'am, how many people, my daughter, the head, her mouth, the emergency"," 911, where's the emergency? Ma'am, somebody just came in and shot my daughter and my husband. They shot them? Please send me to the Air Walk Arizona. And they shot your husband and your daughter? Are they out conscious? Please ma'am, please, she's bleeding out of her mouth. How old is your daughter..."
call_699.mp3,/kaggle/working/call_699.wav," We're coming in to 211, radio check coming in as a hot call. Okay. 24, 200 grams. 24 from 700 grams, is there a 2-seater over? 200. 421, John 10-4, 211, call for check at P-03, Garnet Avenue, at the radio shack. For units, we run into the 211, suspect left in the red Mazda, with a suspect male, suspect, and a key male with a little clue in the car. Okay, we're in traffic, go ahead. 211, suspect from radio check. What's the unit with the suspect? Westbound Grand, passing Jules, the 211, suspect. Westbound Grand, passing Jules, the bed unit, following code. John 10-4? 6-9 around. Southbound Ingram, he's firing guns at me! We're out, southbound Ingram. Southbound Ingram, the suspect is shooting. 10-4. 10-4. Oh my god, okay! We're coming up to PB Drive! 10-4, approaching PB Drive. We are in real. 10-4. 9-9, no orders in route. 10-4. We're coming up on the Ingram branch! We'll be coming up to, uh, Reggie-Nara! 10-4, approaching the Ingram bridge, approaching Regiera. Copy. We have Ingram on this. 10-4. Yeah, we have anybody going to the current scene. Connor, this is Quebec, are you taking to the current scene? Negative. Keep your marker. 11-Merry! 11-0-West. Good Seaworld, I'm shooting first! 11-Merry, 10-4, keeping emergency details on world drive, you should be on. G311, we're going, uh, to the Seaworld right now! To the Seaworld. West. 21-L, coming up behind the motor unit. 21-L, 10-4. 10-8, we're at, uh, Fort Carina! 10-4, 10-4.",Positive,"211 (CARDINAL), 24 (CARDINAL), 200 grams (QUANTITY), 24 (CARDINAL), 700 grams (QUANTITY), 2 (CARDINAL), 200 (CARDINAL), 421 (CARDINAL), John 10-4 (PERSON), 211 (CARDINAL), P-03 (ORG), Garnet Avenue (FAC), 211 (CARDINAL), Mazda (ORG), 211 (CARDINAL), Westbound Grand (PERSON), Jules (PERSON), 211 (CARDINAL), Westbound Grand (ORG), Jules (PERSON), John 10-4 (PERSON), 6 (CARDINAL), Southbound Ingram (ORG), Ingram (ORG), Southbound Ingram (ORG), 10-4 (CARDINAL), 10-4 (CARDINAL), PB Drive (FAC), 10-4 (CARDINAL), PB Drive (PERSON), 10-4 (CARDINAL), 9 (CARDINAL), 10-4 (CARDINAL), Ingram (ORG), Reggie-Nara (ORG), 10-4 (CARDINAL), Ingram (ORG), Regiera (GPE), Ingram (ORG), 10-4 (CARDINAL), Quebec (GPE), 11 (CARDINAL), 11 (CARDINAL), Good Seaworld (PERSON), first (ORDINAL), 11 (CARDINAL), 10-4 (CARDINAL), Seaworld (NORP), Seaworld (LOC), 21 (CARDINAL), 21 (CARDINAL), 10-4 (CARDINAL), 10-8 (CARDINAL), Fort Carina (GPE), 10-4 (CARDINAL), 10 (CARDINAL)","i, radio check, 10-4. 9-9, no orders, southbound ingram, your marker, you, code, the motor unit, we, traffic, p-03, anybody, quebec, 11-0-west, connor, copy, 11-merry, a 2-seater, this, west, jules, the bed unit, 700 grams, a hot call, westbound grand, pb drive, the 211, suspect, what, regiera, he, reggie-nara, ingram, the unit, the red mazda, 24, 200 grams, the current scene, world drive, me, suspect, units, the car, john, the radio shack, check, the ingram branch, the suspect, guns, the ingram bridge, emergency details, the seaworld,  we, a suspect male, fort carina, a little clue, 21-l, a key male, route"," We're coming in to 211, radio check coming in as a hot call. Okay. 24, 200 grams. 24 from 700 grams, is there a 2-seater over? 200. 421, John 10-4, 211, call for check at P-03, Garnet Avenue, at the radio shack. For units, we run into the 211, suspect left in the red Mazda, with a suspect male, sus..."
